Year,Date_Temp,Date,State,Region,Place,Name,Line Check,Latitude,Longitude,geometry,Location Returned,Location Returned Split,Postal Code
2015,20/11,20/11/2015,Selangor,Gombak,Jln 63 Selayang Baru,"Jln 63 Selayang Baru, Gombak, Selangor",1,3.2588647,101.6668786,POINT (101.6668786 3.2588647),"Dkebun Table Tennis Club @ Stadium 2, 63, Jalan Permai 6, Kampung Selayang Baru, Batu Caves, Majlis Perbandaran Selayang, Gombak, Selangor, 68100, Malaysia","['Dkebun Table Tennis Club @ Stadium 2', '63', 'Jalan Permai 6', 'Kampung Selayang Baru', 'Batu Caves', 'Majlis Perbandaran Selayang', 'Gombak', 'Selangor', '68100', 'Malaysia']",68100
2015,20/11,20/11/2015,Selangor,Gombak,Taman Rahmat Jaya,"Taman Rahmat Jaya, Gombak, Selangor",1,3.2630811,101.5250103,POINT (101.52501032746468 3.2630811),"Jalan Taman Rahmat Jaya Dua/3A, Taman Rahmat Jaya, Majlis Perbandaran Selayang, Gombak, Selangor, 48050, Malaysia","['Jalan Taman Rahmat Jaya Dua/3A', 'Taman Rahmat Jaya', 'Majlis Perbandaran Selayang', 'Gombak', 'Selangor', '48050', 'Malaysia']",48050
2015,20/11,20/11/2015,Selangor,Gombak,"Taman Tun Perak, Rawang","Taman Tun Perak, Rawang, Gombak, Selangor",1,3.302777,101.5800336,POINT (101.5800336 3.302777),"Taman Tun Perak, Jalan TP 7, Jalan TP 1, Rawang, Majlis Perbandaran Selayang, Gombak, Selangor, 48000, Malaysia","['Taman Tun Perak', 'Jalan TP 7', 'Jalan TP 1', 'Rawang', 'Majlis Perbandaran Selayang', 'Gombak', 'Selangor', '48000', 'Malaysia']",48000
2015,30/11,30/11/2015,Selangor,Gombak,Jalan Batu Arang,"Jalan Batu Arang, Gombak, Selangor",1,3.3211649,101.5207838,POINT (101.5207838 3.3211649),"Jalan Batu Arang, Bandar Country Homes, Majlis Perbandaran Selayang, Gombak, Selangor, 48000, Malaysia","['Jalan Batu Arang', 'Bandar Country Homes', 'Majlis Perbandaran Selayang', 'Gombak', 'Selangor', '48000', 'Malaysia']",48000
2015,12-May,5/12/2015,Selangor,Gombak,Desa Aman,"Desa Aman, Gombak, Selangor",1,3.2053465,101.5961813,POINT (101.5961813133037 3.2053465),"Jalan D/A7, Kampung Desa Aman, Majlis Perbandaran Selayang, Gombak, Selangor, 47830, Malaysia","['Jalan D/A7', 'Kampung Desa Aman', 'Majlis Perbandaran Selayang', 'Gombak', 'Selangor', '47830', 'Malaysia']",47830
2015,12-May,5/12/2015,Selangor,Gombak,Kg. Damai,"Kg. Damai, Gombak, Selangor",1,3.2502586,101.6917387,POINT (101.6917387 3.2502586),"Kg Melayu Wira Damai, Lorong Berlian 10, Kampung Melayu Wira Damai, Batu Caves, Majlis Perbandaran Selayang, Gombak, Selangor, 68100, Malaysia","['Kg Melayu Wira Damai', 'Lorong Berlian 10', 'Kampung Melayu Wira Damai', 'Batu Caves', 'Majlis Perbandaran Selayang', 'Gombak', 'Selangor', '68100', 'Malaysia']",68100
2015,12-Nov,11/12/2015,Selangor,Gombak,Bandar Baru Kundang,"Bandar Baru Kundang, Gombak, Selangor",1,3.285231,101.5123033,POINT (101.5123033321855 3.285231),"Bandar Baru Kundang, Kundang, Majlis Perbandaran Selayang, Gombak, Selangor, 48020, Malaysia","['Bandar Baru Kundang', 'Kundang', 'Majlis Perbandaran Selayang', 'Gombak', 'Selangor', '48020', 'Malaysia']",48020
2015,22/4,22/4/2015,Selangor,Hulu Langat,Pekan Kajang,"Pekan Kajang, Hulu Langat, Selangor",1,2.99165285,101.7907847,POINT (101.79078474378895 2.9916528500000004),"Medishop Pharmacy, Jalan Tun Abdul Aziz, Pekan Kajang, Majlis Perbandaran Kajang, Hulu Langat, Selangor, 43000, Malaysia","['Medishop Pharmacy', 'Jalan Tun Abdul Aziz', 'Pekan Kajang', 'Majlis Perbandaran Kajang', 'Hulu Langat', 'Selangor', '43000', 'Malaysia']",43000
2015,22/4,22/4/2015,Selangor,Hulu Langat,Persiaran Saujana Impian,"Persiaran Saujana Impian, Hulu Langat, Selangor",1,3.0046765,101.784585,POINT (101.784585 3.0046765),"Lebuhraya Cheras–Kajang, Impian Setia, Kampung Asrah, Majlis Perbandaran Kajang, Hulu Langat, Selangor, 43000, Malaysia","['Lebuhraya Cheras–Kajang', 'Impian Setia', 'Kampung Asrah', 'Majlis Perbandaran Kajang', 'Hulu Langat', 'Selangor', '43000', 'Malaysia']",43000
2015,5-Dec,12/5/2015,Selangor,Hulu Langat,Kampung Sungai Ramal Dalam,"Kampung Sungai Ramal Dalam, Hulu Langat, Selangor",1,2.9732102,101.7580704,POINT (101.75807043554266 2.9732102),"Jalan Sungai Ramal Dalam, Kampung Sungai Ramal Dalam, Majlis Perbandaran Kajang, Hulu Langat, Selangor, 43650, Malaysia","['Jalan Sungai Ramal Dalam', 'Kampung Sungai Ramal Dalam', 'Majlis Perbandaran Kajang', 'Hulu Langat', 'Selangor', '43650', 'Malaysia']",43650
2015,8-Nov,11/8/2015,Selangor,Hulu Langat,Kampung Sungai Ramal Dalam,"Kampung Sungai Ramal Dalam, Hulu Langat, Selangor",1,2.9732102,101.7580704,POINT (101.75807043554266 2.9732102),"Jalan Sungai Ramal Dalam, Kampung Sungai Ramal Dalam, Majlis Perbandaran Kajang, Hulu Langat, Selangor, 43650, Malaysia","['Jalan Sungai Ramal Dalam', 'Kampung Sungai Ramal Dalam', 'Majlis Perbandaran Kajang', 'Hulu Langat', 'Selangor', '43650', 'Malaysia']",43650
2015,24/8,24/8/2015,Selangor,Hulu Langat,SMK Abdul Jalil Batu,"SMK Abdul Jalil Batu, Hulu Langat, Selangor",1,3.1184082,101.817221,POINT (101.81722101758942 3.1184082),"Sekolah Menengah Kebangsaan Abdul Jalil, Jalan Hulu Langat, Taman Indah Jaya, Batu 14 Hulu Langat, Majlis Perbandaran Kajang, Hulu Langat, Selangor, 43100, Malaysia","['Sekolah Menengah Kebangsaan Abdul Jalil', 'Jalan Hulu Langat', 'Taman Indah Jaya', 'Batu 14 Hulu Langat', 'Majlis Perbandaran Kajang', 'Hulu Langat', 'Selangor', '43100', 'Malaysia']",43100
2015,11-Jan,1/11/2015,Selangor,Hulu Langat,Kg. Baru Balakong,"Kg. Baru Balakong, Hulu Langat, Selangor",1,3.0279001,101.7476233,POINT (101.7476233 3.0279001),"Dewan Komuniti Kg. Baru Balakong, Jalan Pekan, Balakong, Cheras, Majlis Perbandaran Kajang, Hulu Langat, Selangor, 43200, Malaysia","['Dewan Komuniti Kg. Baru Balakong', 'Jalan Pekan', 'Balakong', 'Cheras', 'Majlis Perbandaran Kajang', 'Hulu Langat', 'Selangor', '43200', 'Malaysia']",43200
2015,11-Jan,1/11/2015,Selangor,Hulu Langat,Kg. Sg. Jernih,"Kg. Sg. Jernih, Hulu Langat, Selangor",1,2.9927864,101.7847199,POINT (101.7847199 2.9927864),"Jalan Sungai Chua, Desa Billion, Kampung Sungai Jernih, Majlis Perbandaran Kajang, Hulu Langat, Selangor, 43000, Malaysia","['Jalan Sungai Chua', 'Desa Billion', 'Kampung Sungai Jernih', 'Majlis Perbandaran Kajang', 'Hulu Langat', 'Selangor', '43000', 'Malaysia']",43000
2015,11-Jan,1/11/2015,Selangor,Hulu Langat,Kg. Sri Jambu,"Kg. Sri Jambu, Hulu Langat, Selangor",1,2.9927576,101.7843292,POINT (101.7843292 2.9927576),"Jalan Sri Jambu, Kampung Jambu, Kampung Sungai Jernih, Majlis Perbandaran Kajang, Hulu Langat, Selangor, 43000, Malaysia","['Jalan Sri Jambu', 'Kampung Jambu', 'Kampung Sungai Jernih', 'Majlis Perbandaran Kajang', 'Hulu Langat', 'Selangor', '43000', 'Malaysia']",43000
2015,16/11,16/11/2015,Selangor,Hulu Langat,Kampung Teras Jernang,"Kampung Teras Jernang, Hulu Langat, Selangor",1,2.922074,101.7588375,POINT (101.75883746909471 2.9220740000000003),"Kampung Teras Jernang, Bangi Lama, Majlis Perbandaran Kajang, Hulu Langat, Selangor, 43000, Malaysia","['Kampung Teras Jernang', 'Bangi Lama', 'Majlis Perbandaran Kajang', 'Hulu Langat', 'Selangor', '43000', 'Malaysia']",43000
2015,21/11,21/11/2015,Selangor,Hulu Langat,Kampung Sungai Ramal Dalam,"Kampung Sungai Ramal Dalam, Hulu Langat, Selangor",1,2.9732102,101.7580704,POINT (101.75807043554266 2.9732102),"Jalan Sungai Ramal Dalam, Kampung Sungai Ramal Dalam, Majlis Perbandaran Kajang, Hulu Langat, Selangor, 43650, Malaysia","['Jalan Sungai Ramal Dalam', 'Kampung Sungai Ramal Dalam', 'Majlis Perbandaran Kajang', 'Hulu Langat', 'Selangor', '43650', 'Malaysia']",43650
2015,25/11,25/11/2015,Selangor,Hulu Langat,Kg. Sungai Serai,"Kg. Sungai Serai, Hulu Langat, Selangor",1,3.0922825,101.7937339,POINT (101.7937339 3.0922825),"Kampung Sungai Serai, Batu 14 Hulu Langat, Majlis Perbandaran Kajang, Hulu Langat, Selangor, 43100, Malaysia","['Kampung Sungai Serai', 'Batu 14 Hulu Langat', 'Majlis Perbandaran Kajang', 'Hulu Langat', 'Selangor', '43100', 'Malaysia']",43100
2015,29/11,29/11/2015,Selangor,Hulu Langat,Ampang Campuran,"Ampang Campuran, Hulu Langat, Selangor",1,3.1314923,101.7705796,POINT (101.770579578048 3.1314923),"Lorong Ikan Jelawat 5, Kampung Ampang Campuran, Ampang, Majlis Perbandaran Ampang Jaya, Hulu Langat, Selangor, 68000, Malaysia","['Lorong Ikan Jelawat 5', 'Kampung Ampang Campuran', 'Ampang', 'Majlis Perbandaran Ampang Jaya', 'Hulu Langat', 'Selangor', '68000', 'Malaysia']",68000
2015,30/11,30/11/2015,Selangor,Hulu Langat,Kg. Baru Balakong,"Kg. Baru Balakong, Hulu Langat, Selangor",1,3.0279001,101.7476233,POINT (101.7476233 3.0279001),"Dewan Komuniti Kg. Baru Balakong, Jalan Pekan, Balakong, Cheras, Majlis Perbandaran Kajang, Hulu Langat, Selangor, 43200, Malaysia","['Dewan Komuniti Kg. Baru Balakong', 'Jalan Pekan', 'Balakong', 'Cheras', 'Majlis Perbandaran Kajang', 'Hulu Langat', 'Selangor', '43200', 'Malaysia']",43200
2015,13/12,13/12/2015,Selangor,Hulu Langat,Lot 90 Kajang,"Lot 90 Kajang, Hulu Langat, Selangor",1,2.99068975,101.7895994,POINT (101.78959942506359 2.99068975),"SMK Convent Kajang, Jalan Reko, Desa Billion, Majlis Perbandaran Kajang, Hulu Langat, Selangor, 43000, Malaysia","['SMK Convent Kajang', 'Jalan Reko', 'Desa Billion', 'Majlis Perbandaran Kajang', 'Hulu Langat', 'Selangor', '43000', 'Malaysia']",43000
2015,13/12,13/12/2015,Selangor,Hulu Langat,Kampung Sungai Ramal Dalam,"Kampung Sungai Ramal Dalam, Hulu Langat, Selangor",1,2.9732102,101.7580704,POINT (101.75807043554266 2.9732102),"Jalan Sungai Ramal Dalam, Kampung Sungai Ramal Dalam, Majlis Perbandaran Kajang, Hulu Langat, Selangor, 43650, Malaysia","['Jalan Sungai Ramal Dalam', 'Kampung Sungai Ramal Dalam', 'Majlis Perbandaran Kajang', 'Hulu Langat', 'Selangor', '43650', 'Malaysia']",43650
2015,21/11,21/11/2015,Selangor,Hulu Selangor,Jalan Besar,"Jalan Besar, Hulu Selangor, Selangor",1,3.4975345,101.6362464,POINT (101.6362464 3.4975345),"Klinik Kesihatan Rasa, Jalan Besar, Taman Rasa Indah, Rasa, Hulu Selangor, Selangor, 44200, Malaysia","['Klinik Kesihatan Rasa', 'Jalan Besar', 'Taman Rasa Indah', 'Rasa', 'Hulu Selangor', 'Selangor', '44200', 'Malaysia']",44200
2015,27/4,27/4/2015,Selangor,Klang,Kampung Jawa,"Kampung Jawa, Klang, Selangor",1,3.025968,101.479805,POINT (101.479805 3.025968),"Jalan Kebun, Seksyen 36, Majlis Perbandaran Klang, Klang, Selangor, 41000, Malaysia","['Jalan Kebun', 'Seksyen 36', 'Majlis Perbandaran Klang', 'Klang', 'Selangor', '41000', 'Malaysia']",41000
2015,27/4,27/4/2015,Selangor,Klang,Jalan Sri Sarawak Taman Sri Andalas,"Jalan Sri Sarawak Taman Sri Andalas, Klang, Selangor",1,3.0158213,101.4470642,POINT (101.4470642 3.0158213),"Jalan Tun Abdul Razak, Taman Sri Andalas, Majlis Perbandaran Klang, Klang, Selangor, 41200, Malaysia","['Jalan Tun Abdul Razak', 'Taman Sri Andalas', 'Majlis Perbandaran Klang', 'Klang', 'Selangor', '41200', 'Malaysia']",41200
2015,5-Dec,12/5/2015,Selangor,Klang,Taman Eng Ann,"Taman Eng Ann, Klang, Selangor",1,3.058239,101.4600117,POINT (101.4600117 3.058239),"Taman Eng Ann, Majlis Perbandaran Klang, Klang, Selangor, 41150, Malaysia","['Taman Eng Ann', 'Majlis Perbandaran Klang', 'Klang', 'Selangor', '41150', 'Malaysia']",41150
2015,17/5,17/5/2015,Selangor,Klang,Sg. Binjai,"Sg. Binjai, Klang, Selangor",1,3.13750385,101.4383115,POINT (101.43831149330234 3.13750385),"SK Sungai Binjai, Jalan Meru Tambahan, Taman Meru Putra, Meru, Majlis Perbandaran Klang, Klang, Selangor, 41050, Malaysia","['SK Sungai Binjai', 'Jalan Meru Tambahan', 'Taman Meru Putra', 'Meru', 'Majlis Perbandaran Klang', 'Klang', 'Selangor', '41050', 'Malaysia']",41050
2015,17/5,17/5/2015,Selangor,Klang,Bulatan Simpang Lima ,"Bulatan Simpang Lima , Klang, Selangor",1,3.0359402,101.4430091,POINT (101.4430091 3.0359402),"Bulatan Simpang Lima, Teluk Pulai, Majlis Perbandaran Klang, Klang, Selangor, 41400, Malaysia","['Bulatan Simpang Lima', 'Teluk Pulai', 'Majlis Perbandaran Klang', 'Klang', 'Selangor', '41400', 'Malaysia']",41400
2015,17/5,17/5/2015,Selangor,Klang,Taman Eng Ann,"Taman Eng Ann, Klang, Selangor",1,3.058239,101.4600117,POINT (101.4600117 3.058239),"Taman Eng Ann, Majlis Perbandaran Klang, Klang, Selangor, 41150, Malaysia","['Taman Eng Ann', 'Majlis Perbandaran Klang', 'Klang', 'Selangor', '41150', 'Malaysia']",41150
2015,6-Dec,12/6/2015,Selangor,Klang,Klang Utama,"Klang Utama, Klang, Selangor",1,3.08629425,101.418891,POINT (101.41889095437554 3.08629425),"Taman Klang Utama, Majlis Perbandaran Klang, Klang, Selangor, 42100, Malaysia","['Taman Klang Utama', 'Majlis Perbandaran Klang', 'Klang', 'Selangor', '42100', 'Malaysia']",42100
2015,6-Dec,12/6/2015,Selangor,Klang,Sg. Kapar Indah,"Sg. Kapar Indah, Klang, Selangor",1,3.0985855,101.3823786,POINT (101.3823786 3.0985855),"Jalan Sungai Kapar Indah 6B, Majlis Perbandaran Klang, Klang, Selangor, 42200, Malaysia","['Jalan Sungai Kapar Indah 6B', 'Majlis Perbandaran Klang', 'Klang', 'Selangor', '42200', 'Malaysia']",42200
2015,6-Dec,12/6/2015,Selangor,Klang,Batu 7 Jalan Kapar,"Batu 7 Jalan Kapar, Klang, Selangor",1,3.1120593,101.3673599,POINT (101.3673599 3.1120593),"Jalan Kapar, Kapar, Majlis Perbandaran Klang, Klang, Selangor, 42200, Malaysia","['Jalan Kapar', 'Kapar', 'Majlis Perbandaran Klang', 'Klang', 'Selangor', '42200', 'Malaysia']",42200
2015,14/6,14/6/2015,Selangor,Klang,Kg. Bukit Kapar,"Kg. Bukit Kapar, Klang, Selangor",1,3.1400742,101.3676683,POINT (101.3676683 3.1400742),"Jalan Kampung Bukit Kerayong, Kapar, Majlis Perbandaran Klang, Klang, Selangor, 42200, Malaysia","['Jalan Kampung Bukit Kerayong', 'Kapar', 'Majlis Perbandaran Klang', 'Klang', 'Selangor', '42200', 'Malaysia']",42200
2015,14/6,14/6/2015,Selangor,Klang,Kg. Bukit Kerayong,"Kg. Bukit Kerayong, Klang, Selangor",1,3.1400742,101.3676683,POINT (101.3676683 3.1400742),"Jalan Kampung Bukit Kerayong, Kapar, Majlis Perbandaran Klang, Klang, Selangor, 42200, Malaysia","['Jalan Kampung Bukit Kerayong', 'Kapar', 'Majlis Perbandaran Klang', 'Klang', 'Selangor', '42200', 'Malaysia']",42200
2015,14/6,14/6/2015,Selangor,Klang,Kg. Batu Belah,"Kg. Batu Belah, Klang, Selangor",1,3.0874619,101.4333685,POINT (101.4333685 3.0874619),"Persiaran Sungai Keramat, Bandar Bukit Raja, Majlis Perbandaran Klang, Klang, Selangor, 42100, Malaysia","['Persiaran Sungai Keramat', 'Bandar Bukit Raja', 'Majlis Perbandaran Klang', 'Klang', 'Selangor', '42100', 'Malaysia']",42100
2015,16/8,16/8/2015,Selangor,Klang,Kg. Bukit Kapar,"Kg. Bukit Kapar, Klang, Selangor",1,3.1400742,101.3676683,POINT (101.3676683 3.1400742),"Jalan Kampung Bukit Kerayong, Kapar, Majlis Perbandaran Klang, Klang, Selangor, 42200, Malaysia","['Jalan Kampung Bukit Kerayong', 'Kapar', 'Majlis Perbandaran Klang', 'Klang', 'Selangor', '42200', 'Malaysia']",42200
2015,10-Dec,12/10/2015,Selangor,Klang,Kg. Delek,"Kg. Delek, Klang, Selangor",1,3.0309246,101.4028671,POINT (101.4028671 3.0309246),"Sekolah Rendah Agama Kg Delek, Jalan Kampung Delek Baru, Kampung Raja Uda, Pelabuhan Klang, Majlis Perbandaran Klang, Klang, Selangor, 41250, Malaysia","['Sekolah Rendah Agama Kg Delek', 'Jalan Kampung Delek Baru', 'Kampung Raja Uda', 'Pelabuhan Klang', 'Majlis Perbandaran Klang', 'Klang', 'Selangor', '41250', 'Malaysia']",41250
2015,26/10,26/10/2015,Selangor,Klang,Taman Chi Liung,"Taman Chi Liung, Klang, Selangor",1,3.0227411,101.4339133,POINT (101.4339133 3.0227411),"Lebuh Menalu, Taman Chi Liung, Majlis Perbandaran Klang, Klang, Selangor, 41200, Malaysia","['Lebuh Menalu', 'Taman Chi Liung', 'Majlis Perbandaran Klang', 'Klang', 'Selangor', '41200', 'Malaysia']",41200
2015,31/10,31/10/2015,Selangor,Klang,Kg. Padang Jawa,"Kg. Padang Jawa, Klang, Selangor",1,3.06251855,101.4904714,POINT (101.49047144261536 3.06251855),"Lorong Motosikal Lebuhraya Persekutuan, Shah Alam, Petaling, Selangor, 40450, Malaysia","['Lorong Motosikal Lebuhraya Persekutuan', 'Shah Alam', 'Petaling', 'Selangor', '40450', 'Malaysia']",40450
2015,31/10,31/10/2015,Selangor,Klang, Taman Rashna," Taman Rashna, Klang, Selangor",1,3.05470585,101.4728232,POINT (101.47282321415095 3.05470585),"SJK (C) Taman Rashna, Batai Laut 7, Taman Ros, Majlis Perbandaran Klang, Klang, Selangor, 41300, Malaysia","['SJK (C) Taman Rashna', 'Batai Laut 7', 'Taman Ros', 'Majlis Perbandaran Klang', 'Klang', 'Selangor', '41300', 'Malaysia']",41300
2015,11-Nov,11/11/2015,Selangor,Klang,Kg. Batu 4,"Kg. Batu 4, Klang, Selangor",1,3.0699385,101.4234437,POINT (101.4234437 3.0699385),"Jalan Kampong Batu 3, Kampung Rantau Panjang, Kampung Batu 3, Majlis Perbandaran Klang, Klang, Selangor, 42100, Malaysia","['Jalan Kampong Batu 3', 'Kampung Rantau Panjang', 'Kampung Batu 3', 'Majlis Perbandaran Klang', 'Klang', 'Selangor', '42100', 'Malaysia']",42100
2015,11-Dec,12/11/2015,Selangor,Klang,Jalan Benteng,"Jalan Benteng, Klang, Selangor",1,3.0350151,101.4754828,POINT (101.4754828 3.0350151),"Jalan Benteng, Seksyen 36, Kampung Bukit Badak, Shah Alam, Klang, Selangor, 41000, Malaysia","['Jalan Benteng', 'Seksyen 36', 'Kampung Bukit Badak', 'Shah Alam', 'Klang', 'Selangor', '41000', 'Malaysia']",41000
2015,15/11,15/11/2015,Selangor,Klang,Jalan Kempas,"Jalan Kempas, Klang, Selangor",1,3.0035665,101.409743,POINT (101.409743 3.0035665),"Jalan Manggis, Kampung Baru Pandamaran, Pelabuhan Klang, Majlis Perbandaran Klang, Klang, Selangor, 42000, Malaysia","['Jalan Manggis', 'Kampung Baru Pandamaran', 'Pelabuhan Klang', 'Majlis Perbandaran Klang', 'Klang', 'Selangor', '42000', 'Malaysia']",42000
2015,15/11,15/11/2015,Selangor,Klang,Jalan Setia Jaya,"Jalan Setia Jaya, Klang, Selangor",1,3.1313583,101.3487541,POINT (101.3487541 3.1313583),"Kapar, Majlis Perbandaran Klang, Klang, Selangor, 42200, Malaysia","['Kapar', 'Majlis Perbandaran Klang', 'Klang', 'Selangor', '42200', 'Malaysia']",42200
2015,15/11,15/11/2015,Selangor,Klang,Kg. Bukit Kapar,"Kg. Bukit Kapar, Klang, Selangor",1,3.1400742,101.3676683,POINT (101.3676683 3.1400742),"Jalan Kampung Bukit Kerayong, Kapar, Majlis Perbandaran Klang, Klang, Selangor, 42200, Malaysia","['Jalan Kampung Bukit Kerayong', 'Kapar', 'Majlis Perbandaran Klang', 'Klang', 'Selangor', '42200', 'Malaysia']",42200
2015,15/11,15/11/2015,Selangor,Klang,Jln Mawar,"Jln Mawar, Klang, Selangor",1,3.0148613,101.4075502,POINT (101.4075502 3.0148613),"Jalan Mawar, Kampung Raja Uda, Pelabuhan Klang, Majlis Perbandaran Klang, Klang, Selangor, 42000, Malaysia","['Jalan Mawar', 'Kampung Raja Uda', 'Pelabuhan Klang', 'Majlis Perbandaran Klang', 'Klang', 'Selangor', '42000', 'Malaysia']",42000
2015,15/11,15/11/2015,Selangor,Klang,Kg. Bukit Kerayong,"Kg. Bukit Kerayong, Klang, Selangor",1,3.1400742,101.3676683,POINT (101.3676683 3.1400742),"Jalan Kampung Bukit Kerayong, Kapar, Majlis Perbandaran Klang, Klang, Selangor, 42200, Malaysia","['Jalan Kampung Bukit Kerayong', 'Kapar', 'Majlis Perbandaran Klang', 'Klang', 'Selangor', '42200', 'Malaysia']",42200
2015,16/11,16/11/2015,Selangor,Klang,Taman Sentosa,"Taman Sentosa, Klang, Selangor",1,3.0092194,101.4675818,POINT (101.4675818 3.0092194),"Lorong Dato Yusof Shahbuddin 44D, Taman Sentosa, Taman Saujana 3, Majlis Perbandaran Klang, Klang, Selangor, 41200, Malaysia","['Lorong Dato Yusof Shahbuddin 44D', 'Taman Sentosa', 'Taman Saujana 3', 'Majlis Perbandaran Klang', 'Klang', 'Selangor', '41200', 'Malaysia']",41200
2015,21/11,21/11/2015,Selangor,Klang,Taman Sentosa,"Taman Sentosa, Klang, Selangor",1,3.0092194,101.4675818,POINT (101.4675818 3.0092194),"Lorong Dato Yusof Shahbuddin 44D, Taman Sentosa, Taman Saujana 3, Majlis Perbandaran Klang, Klang, Selangor, 41200, Malaysia","['Lorong Dato Yusof Shahbuddin 44D', 'Taman Sentosa', 'Taman Saujana 3', 'Majlis Perbandaran Klang', 'Klang', 'Selangor', '41200', 'Malaysia']",41200
2015,21/11,21/11/2015,Selangor,Klang,Jalan Kebun Nenas,"Jalan Kebun Nenas, Klang, Selangor",1,2.9905625,101.479575,POINT (101.479575 2.9905625),"Jalan Dato Abdul Hamid 31, Desa Bayumas, Majlis Perbandaran Klang, Klang, Selangor, 41200, Malaysia","['Jalan Dato Abdul Hamid 31', 'Desa Bayumas', 'Majlis Perbandaran Klang', 'Klang', 'Selangor', '41200', 'Malaysia']",41200
2015,21/11,21/11/2015,Selangor,Klang,Bandar Puteri,"Bandar Puteri, Klang, Selangor",1,2.9840385,101.4685711,POINT (101.4685711 2.9840385),"Bandar Puteri, Lebuhraya Shah Alam, Majlis Perbandaran Klang, Klang, Selangor, 41200, Malaysia","['Bandar Puteri', 'Lebuhraya Shah Alam', 'Majlis Perbandaran Klang', 'Klang', 'Selangor', '41200', 'Malaysia']",41200
2015,23/11,23/11/2015,Selangor,Klang,Taman Rashna,"Taman Rashna, Klang, Selangor",1,3.05470585,101.4728232,POINT (101.47282321415095 3.05470585),"SJK (C) Taman Rashna, Batai Laut 7, Taman Ros, Majlis Perbandaran Klang, Klang, Selangor, 41300, Malaysia","['SJK (C) Taman Rashna', 'Batai Laut 7', 'Taman Ros', 'Majlis Perbandaran Klang', 'Klang', 'Selangor', '41300', 'Malaysia']",41300
2015,25/11,25/11/2015,Selangor,Klang,Kg. Padang Jawa,"Kg. Padang Jawa, Klang, Selangor",1,3.06251855,101.4904714,POINT (101.49047144261536 3.06251855),"Lorong Motosikal Lebuhraya Persekutuan, Shah Alam, Petaling, Selangor, 40450, Malaysia","['Lorong Motosikal Lebuhraya Persekutuan', 'Shah Alam', 'Petaling', 'Selangor', '40450', 'Malaysia']",40450
2015,26/11,26/11/2015,Selangor,Klang,Kampung Jalan Kebun,"Kampung Jalan Kebun, Klang, Selangor",1,2.92827655,101.4746156,POINT (101.47461559585156 2.92827655),"SRA Kampung Medan, Jalan Klang Banting, Taman Perwira, Teluk Panglima Garang, Kuala Langat, Selangor, 42500, Malaysia","['SRA Kampung Medan', 'Jalan Klang Banting', 'Taman Perwira', 'Teluk Panglima Garang', 'Kuala Langat', 'Selangor', '42500', 'Malaysia']",42500
2015,26/11,26/11/2015,Selangor,Klang,Taman Sentosa,"Taman Sentosa, Klang, Selangor",1,3.0092194,101.4675818,POINT (101.4675818 3.0092194),"Lorong Dato Yusof Shahbuddin 44D, Taman Sentosa, Taman Saujana 3, Majlis Perbandaran Klang, Klang, Selangor, 41200, Malaysia","['Lorong Dato Yusof Shahbuddin 44D', 'Taman Sentosa', 'Taman Saujana 3', 'Majlis Perbandaran Klang', 'Klang', 'Selangor', '41200', 'Malaysia']",41200
2015,26/11,26/11/2015,Selangor,Klang,Jalan Kebun Nenas,"Jalan Kebun Nenas, Klang, Selangor",1,2.9905625,101.479575,POINT (101.479575 2.9905625),"Jalan Dato Abdul Hamid 31, Desa Bayumas, Majlis Perbandaran Klang, Klang, Selangor, 41200, Malaysia","['Jalan Dato Abdul Hamid 31', 'Desa Bayumas', 'Majlis Perbandaran Klang', 'Klang', 'Selangor', '41200', 'Malaysia']",41200
2015,26/11,26/11/2015,Selangor,Klang,Bandar Puteri,"Bandar Puteri, Klang, Selangor",1,2.9840385,101.4685711,POINT (101.4685711 2.9840385),"Bandar Puteri, Lebuhraya Shah Alam, Majlis Perbandaran Klang, Klang, Selangor, 41200, Malaysia","['Bandar Puteri', 'Lebuhraya Shah Alam', 'Majlis Perbandaran Klang', 'Klang', 'Selangor', '41200', 'Malaysia']",41200
2015,13/12,13/12/2015,Selangor,Klang,Jalan Kempas,"Jalan Kempas, Klang, Selangor",1,3.0035665,101.409743,POINT (101.409743 3.0035665),"Jalan Manggis, Kampung Baru Pandamaran, Pelabuhan Klang, Majlis Perbandaran Klang, Klang, Selangor, 42000, Malaysia","['Jalan Manggis', 'Kampung Baru Pandamaran', 'Pelabuhan Klang', 'Majlis Perbandaran Klang', 'Klang', 'Selangor', '42000', 'Malaysia']",42000
